step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
128,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',46.35,0,Travel and Transport
128,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',33.6,0,Travel and Transport
128,'C1425441042','2','M','28007','M348934600','28007','es_transportation',20.87,0,Travel and Transport
128,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',28.44,0,Travel and Transport
128,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',6.29,0,Travel and Transport
128,'C623601481','3','M','28007','M1823072687','28007','es_transportation',6.34,0,Travel and Transport
128,'C2096367617','2','M','28007','M348934600','28007','es_transportation',27.87,0,Travel and Transport
128,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',5.66,0,Travel and Transport
128,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',13.07,0,Travel and Transport
128,'C986553990','5','F','28007','M1823072687','28007','es_transportation',34.68,0,Travel and Transport
128,'C1413412440','2','F','28007','M1823072687','28007','es_transportation',13.56,0,Travel and Transport
128,'C864655240','2','F','28007','M348934600','28007','es_transportation',6.1,0,Travel and Transport
128,'C671524709','5','F','28007','M85975013','28007','es_food',43.69,0,Food and Dining
128,'C574062699','2','M','28007','M1053599405','28007','es_health',25.71,0,Health and Wellness
128,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',38.27,0,Travel and Transport
128,'C998987490','2','F','28007','M1823072687','28007','es_transportation',13.2,0,Travel and Transport
129,'C819690995','5','F','28007','M1823072687','28007','es_transportation',21.03,0,Travel and Transport
129,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',51.25,0,Travel and Transport
129,'C487569403','2','M','28007','M1823072687','28007','es_transportation',13.96,0,Travel and Transport
129,'C506520283','4','F','28007','M348934600','28007','es_transportation',52.86,0,Travel and Transport
129,'C998987490','2','F','28007','M85975013','28007','es_food',34.49,0,Food and Dining
129,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',0.03,0,Travel and Transport
129,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',21.97,0,Travel and Transport
129,'C476477241','4','M','28007','M1823072687','28007','es_transportation',2.09,0,Travel and Transport
129,'C638163213','1','F','28007','M348934600','28007','es_transportation',48.7,0,Travel and Transport
129,'C995844287','5','F','28007','M1823072687','28007','es_transportation',3.15,0,Travel and Transport
129,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',65.03,0,Travel and Transport
129,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',42.3,0,Travel and Transport
129,'C923875417','5','F','28007','M855959430','28007','es_hyper',19.15,0,Retail and Fashion
129,'C490092965','2','M','28007','M348934600','28007','es_transportation',29.76,0,Travel and Transport
129,'C2096367617','2','M','28007','M348934600','28007','es_transportation',23.29,0,Travel and Transport
129,'C60351691','2','F','28007','M348934600','28007','es_transportation',26.45,0,Travel and Transport
129,'C583110837','3','M','28007','M348934600','28007','es_transportation',54.43,0,Travel and Transport
129,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',59.39,0,Travel and Transport
129,'C345742557','5','F','28007','M840466850','28007','es_tech',48.32,0,Technology
129,'C345742557','5','F','28007','M1416436880','28007','es_tech',43.11,0,Technology
129,'C623601481','3','M','28007','M1823072687','28007','es_transportation',28.04,0,Travel and Transport
129,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',28.87,0,Travel and Transport
129,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',26.89,0,Travel and Transport
129,'C194016923','3','F','28007','M348934600','28007','es_transportation',18.83,0,Travel and Transport
129,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',24.08,0,Travel and Transport
129,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',5.56,0,Travel and Transport
129,'C603564532','1','M','28007','M1823072687','28007','es_transportation',9.86,0,Travel and Transport
129,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',51.56,0,Travel and Transport
129,'C490238464','3','M','28007','M1946091778','28007','es_wellnessandbeauty',65.88,0,Health and Wellness
129,'C823286801','2','F','28007','M348934600','28007','es_transportation',33.8,0,Travel and Transport
129,'C671524709','5','F','28007','M1823072687','28007','es_transportation',45.44,0,Travel and Transport
129,'C1055224400','3','F','28007','M348934600','28007','es_transportation',45.79,0,Travel and Transport
129,'C1987405562','5','F','28007','M348934600','28007','es_transportation',62.02,0,Travel and Transport
129,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',12.11,0,Travel and Transport
129,'C765155274','1','F','28007','M1823072687','28007','es_transportation',31.37,0,Travel and Transport
129,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',59.42,0,Travel and Transport
129,'C995844287','5','F','28007','M3697346','28007','es_leisure',305.98,1,Entertainment
129,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',27.95,0,Travel and Transport
129,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',56.85,0,Travel and Transport
129,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',1.94,0,Travel and Transport
129,'C864655240','2','F','28007','M855959430','28007','es_hyper',9.13,0,Retail and Fashion
129,'C83613815','2','F','28007','M1823072687','28007','es_transportation',47.27,0,Travel and Transport
129,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',27.13,0,Travel and Transport
129,'C272748313','4','M','28007','M1823072687','28007','es_transportation',14.92,0,Travel and Transport
129,'C986553990','5','F','28007','M1823072687','28007','es_transportation',24.98,0,Travel and Transport
129,'C51444479','3','M','28007','M1823072687','28007','es_transportation',17.96,0,Travel and Transport
129,'C327430270','5','F','28007','M348934600','28007','es_transportation',43.54,0,Travel and Transport
129,'C352968107','2','M','28007','M1823072687','28007','es_transportation',16.51,0,Travel and Transport
129,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',49.88,0,Travel and Transport
129,'C1655037147','2','F','28007','M348934600','28007','es_transportation',44.36,0,Travel and Transport
129,'C187514477','3','M','28007','M348934600','28007','es_transportation',56.13,0,Travel and Transport
129,'C156162339','2','F','28007','M348934600','28007','es_transportation',46.32,0,Travel and Transport
129,'C603081336','3','F','28007','M1823072687','28007','es_transportation',7.79,0,Travel and Transport
129,'C1156346576','4','F','28007','M348934600','28007','es_transportation',7.69,0,Travel and Transport
129,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',8.55,0,Travel and Transport
129,'C1087788850','4','M','28007','M85975013','28007','es_food',19.83,0,Food and Dining
129,'C72353846','2','M','28007','M1823072687','28007','es_transportation',36.85,0,Travel and Transport
129,'C545248492','4','M','28007','M1823072687','28007','es_transportation',35.11,0,Travel and Transport
129,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',32.58,0,Travel and Transport
129,'C202531238','4','F','28007','M1823072687','28007','es_transportation',13.56,0,Travel and Transport
129,'C1093826151','4','M','28007','M348934600','28007','es_transportation',20.95,0,Travel and Transport
129,'C337109624','2','F','28007','M85975013','28007','es_food',14.5,0,Food and Dining
129,'C1988407051','5','M','28007','M348934600','28007','es_transportation',3.65,0,Travel and Transport
129,'C1622124632','2','M','28007','M348934600','28007','es_transportation',16.52,0,Travel and Transport
129,'C1130259702','3','M','28007','M348934600','28007','es_transportation',22.18,0,Travel and Transport
129,'C1425441042','2','M','28007','M348934600','28007','es_transportation',5.54,0,Travel and Transport
129,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',60.01,0,Travel and Transport
129,'C574062699','2','M','28007','M1823072687','28007','es_transportation',60.67,0,Travel and Transport
129,'C1697851479','3','M','28007','M1946091778','28007','es_wellnessandbeauty',4.87,0,Health and Wellness
129,'C1738944491','2','M','28007','M348934600','28007','es_transportation',5.97,0,Travel and Transport
129,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',0.27,0,Travel and Transport
129,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',1.0,0,Travel and Transport
129,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',24.15,0,Travel and Transport
129,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',41.37,0,Travel and Transport
129,'C834963773','5','F','28007','M1823072687','28007','es_transportation',1.47,0,Travel and Transport
129,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',6.04,0,Travel and Transport
129,'C153419170','3','F','28007','M348934600','28007','es_transportation',11.11,0,Travel and Transport
129,'C1769927077','2','F','28007','M1823072687','28007','es_transportation',37.67,0,Travel and Transport
129,'C662931726','2','F','28007','M1823072687','28007','es_transportation',50.59,0,Travel and Transport
129,'C1551465414','1','M','28007','M348934600','28007','es_transportation',30.68,0,Travel and Transport
129,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',53.98,0,Travel and Transport
129,'C588719767','2','M','28007','M1823072687','28007','es_transportation',25.37,0,Travel and Transport
129,'C1413412440','2','F','28007','M1823072687','28007','es_transportation',65.27,0,Travel and Transport
129,'C546957379','5','M','28007','M348934600','28007','es_transportation',54.19,0,Travel and Transport
129,'C996804095','3','M','28007','M1823072687','28007','es_transportation',21.43,0,Travel and Transport
129,'C757503768','5','M','28007','M348934600','28007','es_transportation',20.71,0,Travel and Transport
129,'C168310052','2','M','28007','M1823072687','28007','es_transportation',21.7,0,Travel and Transport
130,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',34.6,0,Travel and Transport
130,'C1697851479','3','M','28007','M348934600','28007','es_transportation',31.25,0,Travel and Transport
130,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',2.43,0,Travel and Transport
130,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',17.33,0,Travel and Transport
130,'C1769927077','2','F','28007','M349281107','28007','es_fashion',114.55,0,Retail and Fashion
130,'C1769927077','2','F','28007','M1600850729','28007','es_fashion',62.65,0,Retail and Fashion
130,'C823286801','2','F','28007','M348934600','28007','es_transportation',20.87,0,Travel and Transport
130,'C1591908890','2','M','28007','M85975013','28007','es_food',39.15,0,Food and Dining
130,'C168310052','2','M','28007','M1946091778','28007','es_wellnessandbeauty',173.0,0,Health and Wellness
130,'C352968107','2','M','28007','M1823072687','28007','es_transportation',10.92,0,Travel and Transport
130,'C72353846','2','M','28007','M1823072687','28007','es_transportation',21.83,0,Travel and Transport
130,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',8.13,0,Travel and Transport
130,'C337109624','2','F','28007','M1823072687','28007','es_transportation',63.41,0,Travel and Transport
130,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',60.03,0,Travel and Transport
130,'C1941625566','3','F','28007','M85975013','28007','es_food',58.26,0,Food and Dining
130,'C1551465414','1','M','28007','M348934600','28007','es_transportation',20.89,0,Travel and Transport
130,'C202531238','4','F','28007','M85975013','28007','es_food',35.97,0,Food and Dining
130,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',5.59,0,Travel and Transport
130,'C923875417','5','F','28007','M348934600','28007','es_transportation',22.87,0,Travel and Transport
130,'C1130259702','3','M','28007','M348934600','28007','es_transportation',3.13,0,Travel and Transport
130,'C83613815','2','F','28007','M1823072687','28007','es_transportation',7.6,0,Travel and Transport
130,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',42.46,0,Travel and Transport
130,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',2.95,0,Travel and Transport
130,'C1622124632','2','M','28007','M855959430','28007','es_hyper',31.57,0,Retail and Fashion
130,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',16.78,0,Travel and Transport
130,'C603564532','1','M','28007','M1823072687','28007','es_transportation',16.27,0,Travel and Transport
130,'C623601481','3','M','28007','M1823072687','28007','es_transportation',5.83,0,Travel and Transport
130,'C638163213','1','F','28007','M151143676','28007','es_barsandrestaurants',20.6,0,Food and Dining
130,'C1738944491','2','M','28007','M348934600','28007','es_transportation',12.58,0,Travel and Transport
130,'C546957379','5','M','28007','M348934600','28007','es_transportation',23.36,0,Travel and Transport
130,'C39858251','5','F','28007','M348934600','28007','es_transportation',36.42,0,Travel and Transport
130,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',44.53,0,Travel and Transport
130,'C1156346576','4','F','28007','M348934600','28007','es_transportation',23.08,0,Travel and Transport
130,'C1055224400','3','F','28007','M348934600','28007','es_transportation',7.67,0,Travel and Transport
130,'C1897705669','2','M','28007','M85975013','28007','es_food',6.15,0,Food and Dining
130,'C153419170','3','F','28007','M348934600','28007','es_transportation',18.55,0,Travel and Transport
130,'C864655240','2','F','28007','M2011752106','28007','es_hotelservices',649.38,1,Travel and Transport
130,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',43.55,0,Travel and Transport
130,'C194016923','3','F','28007','M348934600','28007','es_transportation',34.39,0,Travel and Transport
130,'C545248492','4','M','28007','M1823072687','28007','es_transportation',0.28,0,Travel and Transport
130,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',10.23,0,Travel and Transport
130,'C2096367617','2','M','28007','M1600850729','28007','es_fashion',105.01,0,Retail and Fashion
130,'C864655240','2','F','28007','M348934600','28007','es_transportation',37.49,0,Travel and Transport
130,'C187514477','3','M','28007','M348934600','28007','es_transportation',11.45,0,Travel and Transport
130,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',30.72,0,Travel and Transport
130,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',31.54,0,Travel and Transport
130,'C272748313','4','M','28007','M1823072687','28007','es_transportation',27.93,0,Travel and Transport
130,'C60351691','2','F','28007','M348934600','28007','es_transportation',1.1,0,Travel and Transport
130,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',11.55,0,Travel and Transport
130,'C819690995','5','F','28007','M1823072687','28007','es_transportation',49.04,0,Travel and Transport
130,'C986553990','5','F','28007','M1823072687','28007','es_transportation',18.04,0,Travel and Transport
130,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',30.12,0,Travel and Transport
130,'C834963773','5','F','28007','M1823072687','28007','es_transportation',15.27,0,Travel and Transport
130,'C1820855004','2','F','28007','M85975013','28007','es_food',59.24,0,Food and Dining
130,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',40.75,0,Travel and Transport
130,'C583110837','3','M','28007','M151143676','28007','es_barsandrestaurants',5.21,0,Food and Dining
130,'C1425441042','2','M','28007','M348934600','28007','es_transportation',15.07,0,Travel and Transport
130,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',66.39,0,Travel and Transport
130,'C1655037147','2','F','28007','M348934600','28007','es_transportation',19.8,0,Travel and Transport
130,'C156162339','2','F','28007','M348934600','28007','es_transportation',44.11,0,Travel and Transport
130,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',27.63,0,Travel and Transport
130,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',14.99,0,Travel and Transport
130,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',22.7,0,Travel and Transport
130,'C490092965','2','M','28007','M348934600','28007','es_transportation',53.05,0,Travel and Transport
130,'C487569403','2','M','28007','M1823072687','28007','es_transportation',49.65,0,Travel and Transport
130,'C1987405562','5','F','28007','M348934600','28007','es_transportation',41.29,0,Travel and Transport
130,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',6.64,0,Travel and Transport
130,'C588719767','2','M','28007','M1823072687','28007','es_transportation',27.96,0,Travel and Transport
130,'C118437987','2','M','28007','M1053599405','28007','es_health',177.9,0,Health and Wellness
130,'C118437987','2','M','28007','M1913465890','28007','es_health',52.6,0,Health and Wellness
130,'C1563705147','5','F','28007','M348934600','28007','es_transportation',7.67,0,Travel and Transport
130,'C2072009750','2','F','28007','M85975013','28007','es_food',69.63,0,Food and Dining
130,'C995844287','5','F','28007','M1823072687','28007','es_transportation',41.42,0,Travel and Transport
130,'C603081336','3','F','28007','M1823072687','28007','es_transportation',19.55,0,Travel and Transport
130,'C490238464','3','M','28007','M349281107','28007','es_fashion',58.52,0,Retail and Fashion
130,'C996804095','3','M','28007','M1823072687','28007','es_transportation',13.45,0,Travel and Transport
130,'C662931726','2','F','28007','M1823072687','28007','es_transportation',1.85,0,Travel and Transport
130,'C327430270','5','F','28007','M348934600','28007','es_transportation',6.16,0,Travel and Transport
130,'C1087788850','4','M','28007','M85975013','28007','es_food',38.68,0,Food and Dining
130,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',5.5,0,Travel and Transport
130,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',23.05,0,Travel and Transport
130,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',30.37,0,Travel and Transport
130,'C998987490','2','F','28007','M1823072687','28007','es_transportation',25.96,0,Travel and Transport
130,'C583110837','3','M','28007','M17379832','28007','es_sportsandtoys',649.99,1,Entertainment
130,'C345742557','5','F','28007','M85975013','28007','es_food',22.09,0,Food and Dining
130,'C765155274','1','F','28007','M1823072687','28007','es_transportation',54.72,0,Travel and Transport
130,'C476477241','4','M','28007','M1823072687','28007','es_transportation',3.83,0,Travel and Transport
130,'C671524709','5','F','28007','M85975013','28007','es_food',47.23,0,Food and Dining
130,'C574062699','2','M','28007','M1823072687','28007','es_transportation',54.35,0,Travel and Transport
130,'C1988407051','5','M','28007','M348934600','28007','es_transportation',52.56,0,Travel and Transport
130,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',41.95,0,Travel and Transport
131,'C1695454092','2','M','28007','M1053599405','28007','es_health',116.52,0,Health and Wellness
131,'C823286801','2','F','28007','M348934600','28007','es_transportation',4.53,0,Travel and Transport
131,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',18.14,0,Travel and Transport
131,'C118437987','2','M','28007','M1823072687','28007','es_transportation',9.76,0,Travel and Transport
131,'C1413412440','2','F','28007','M1823072687','28007','es_transportation',19.31,0,Travel and Transport
131,'C1622124632','2','M','28007','M348934600','28007','es_transportation',16.91,0,Travel and Transport
131,'C1987405562','5','F','28007','M348934600','28007','es_transportation',15.69,0,Travel and Transport
131,'C272748313','4','M','28007','M1823072687','28007','es_transportation',61.79,0,Travel and Transport
131,'C1988407051','5','M','28007','M855959430','28007','es_hyper',13.94,0,Retail and Fashion
131,'C1563705147','5','F','28007','M348934600','28007','es_transportation',48.92,0,Travel and Transport
131,'C1738944491','2','M','28007','M348934600','28007','es_transportation',39.36,0,Travel and Transport
131,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',51.06,0,Travel and Transport
131,'C60351691','2','F','28007','M348934600','28007','es_transportation',0.98,0,Travel and Transport
131,'C187514477','3','M','28007','M348934600','28007','es_transportation',51.87,0,Travel and Transport
131,'C153419170','3','F','28007','M348934600','28007','es_transportation',16.54,0,Travel and Transport
131,'C476477241','4','M','28007','M1823072687','28007','es_transportation',12.07,0,Travel and Transport
131,'C603081336','3','F','28007','M1823072687','28007','es_transportation',35.02,0,Travel and Transport
131,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',4.85,0,Travel and Transport
131,'C998987490','2','F','28007','M1823072687','28007','es_transportation',18.16,0,Travel and Transport
131,'C202531238','4','F','28007','M1823072687','28007','es_transportation',4.96,0,Travel and Transport
131,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',45.68,0,Travel and Transport
131,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',8.65,0,Travel and Transport
131,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',3.63,0,Travel and Transport
131,'C864655240','2','F','28007','M348934600','28007','es_transportation',28.29,0,Travel and Transport
131,'C2096367617','2','M','28007','M348934600','28007','es_transportation',28.86,0,Travel and Transport
131,'C2096367617','2','M','28007','M1823072687','28007','es_transportation',8.55,0,Travel and Transport
131,'C506520283','4','F','28007','M348934600','28007','es_transportation',3.43,0,Travel and Transport
131,'C345742557','5','F','28007','M840466850','28007','es_tech',76.43,0,Technology
131,'C345742557','5','F','28007','M1416436880','28007','es_tech',15.58,0,Technology
131,'C1156346576','4','F','28007','M348934600','28007','es_transportation',48.15,0,Travel and Transport
131,'C1130259702','3','M','28007','M348934600','28007','es_transportation',27.95,0,Travel and Transport
131,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',21.92,0,Travel and Transport
131,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',27.06,0,Travel and Transport
131,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',36.3,0,Travel and Transport
131,'C986553990','5','F','28007','M1823072687','28007','es_transportation',24.52,0,Travel and Transport
131,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',17.81,0,Travel and Transport
131,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',3.3,0,Travel and Transport
131,'C574062699','2','M','28007','M1823072687','28007','es_transportation',20.36,0,Travel and Transport
131,'C757503768','5','M','28007','M348934600','28007','es_transportation',20.83,0,Travel and Transport
131,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',37.89,0,Travel and Transport
131,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',38.36,0,Travel and Transport
131,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',22.61,0,Travel and Transport
131,'C1769927077','2','F','28007','M348934600','28007','es_transportation',60.26,0,Travel and Transport
131,'C1769927077','2','F','28007','M1823072687','28007','es_transportation',54.74,0,Travel and Transport
131,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',22.53,0,Travel and Transport
131,'C1093826151','4','M','28007','M348934600','28007','es_transportation',34.27,0,Travel and Transport
131,'C51444479','3','M','28007','M1823072687','28007','es_transportation',12.17,0,Travel and Transport
131,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',6.33,0,Travel and Transport
131,'C168310052','2','M','28007','M348934600','28007','es_transportation',34.74,0,Travel and Transport
131,'C168310052','2','M','28007','M1823072687','28007','es_transportation',20.26,0,Travel and Transport
131,'C194016923','3','F','28007','M348934600','28007','es_transportation',33.68,0,Travel and Transport
131,'C638163213','1','F','28007','M348934600','28007','es_transportation',54.54,0,Travel and Transport
131,'C72353846','2','M','28007','M1823072687','28007','es_transportation',31.98,0,Travel and Transport
131,'C588719767','2','M','28007','M85975013','28007','es_food',69.47,0,Food and Dining
131,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',24.33,0,Travel and Transport
131,'C337109624','2','F','28007','M1823072687','28007','es_transportation',3.76,0,Travel and Transport
131,'C923875417','5','F','28007','M348934600','28007','es_transportation',47.02,0,Travel and Transport
131,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',29.37,0,Travel and Transport
131,'C662931726','2','F','28007','M1823072687','28007','es_transportation',44.87,0,Travel and Transport
131,'C819690995','5','F','28007','M1823072687','28007','es_transportation',26.92,0,Travel and Transport
131,'C546957379','5','M','28007','M348934600','28007','es_transportation',25.84,0,Travel and Transport
131,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',21.68,0,Travel and Transport
131,'C1879341237','4','M','28007','M1823072687','28007','es_transportation',27.86,0,Travel and Transport
131,'C156162339','2','F','28007','M348934600','28007','es_transportation',39.57,0,Travel and Transport
131,'C352968107','2','M','28007','M1823072687','28007','es_transportation',17.35,0,Travel and Transport
131,'C490238464','3','M','28007','M1823072687','28007','es_transportation',32.4,0,Travel and Transport
131,'C1425441042','2','M','28007','M348934600','28007','es_transportation',85.48,0,Travel and Transport
131,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',37.93,0,Travel and Transport
131,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',43.87,0,Travel and Transport
131,'C490092965','2','M','28007','M348934600','28007','es_transportation',40.23,0,Travel and Transport
131,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',62.02,0,Travel and Transport
131,'C623601481','3','M','28007','M1823072687','28007','es_transportation',11.79,0,Travel and Transport
131,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',13.1,0,Travel and Transport
131,'C39858251','5','F','28007','M348934600','28007','es_transportation',25.6,0,Travel and Transport
131,'C1551465414','1','M','28007','M348934600','28007','es_transportation',17.5,0,Travel and Transport
131,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',59.94,0,Travel and Transport
131,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',34.31,0,Travel and Transport
131,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',28.56,0,Travel and Transport
131,'C1655037147','2','F','28007','M348934600','28007','es_transportation',20.98,0,Travel and Transport
131,'C487569403','2','M','28007','M1823072687','28007','es_transportation',0.5,0,Travel and Transport
131,'C1055224400','3','F','28007','M348934600','28007','es_transportation',36.38,0,Travel and Transport
131,'C603564532','1','M','28007','M1946091778','28007','es_wellnessandbeauty',19.85,0,Health and Wellness
131,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',2.79,0,Travel and Transport
131,'C327430270','5','F','28007','M348934600','28007','es_transportation',44.24,0,Travel and Transport
131,'C545248492','4','M','28007','M1823072687','28007','es_transportation',50.4,0,Travel and Transport
131,'C671524709','5','F','28007','M1823072687','28007','es_transportation',15.11,0,Travel and Transport
131,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',69.83,0,Travel and Transport
131,'C996804095','3','M','28007','M1823072687','28007','es_transportation',44.05,0,Travel and Transport
131,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',3.03,0,Travel and Transport
131,'C834963773','5','F','28007','M1823072687','28007','es_transportation',20.79,0,Travel and Transport
132,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',64.18,0,Travel and Transport
132,'C583110837','3','M','28007','M692898500','28007','es_health',43.02,0,Health and Wellness
132,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',0.58,0,Travel and Transport
132,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',37.5,0,Travel and Transport
132,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',4.02,0,Travel and Transport
132,'C118437987','2','M','28007','M349281107','28007','es_fashion',26.6,0,Retail and Fashion
132,'C638163213','1','F','28007','M348934600','28007','es_transportation',9.96,0,Travel and Transport
132,'C1988407051','5','M','28007','M348934600','28007','es_transportation',25.88,0,Travel and Transport
132,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',5.49,0,Travel and Transport
132,'C757503768','5','M','28007','M348934600','28007','es_transportation',16.2,0,Travel and Transport
132,'C1619755203','5','F','28007','M85975013','28007','es_food',25.28,0,Food and Dining
132,'C545248492','4','M','28007','M1823072687','28007','es_transportation',44.17,0,Travel and Transport
132,'C51444479','3','M','28007','M1823072687','28007','es_transportation',1.32,0,Travel and Transport
132,'C1413412440','2','F','28007','M1823072687','28007','es_transportation',33.67,0,Travel and Transport
132,'C1038996959','2','M','28007','M1400236507','28007','es_home',79.54,0,Home and Living
132,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',35.82,0,Travel and Transport
132,'C2096367617','2','M','28007','M1823072687','28007','es_transportation',0.85,0,Travel and Transport
132,'C72353846','2','M','28007','M1823072687','28007','es_transportation',42.62,0,Travel and Transport
132,'C153419170','3','F','28007','M348934600','28007','es_transportation',31.19,0,Travel and Transport
132,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',70.67,0,Travel and Transport
132,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',27.0,0,Travel and Transport
132,'C823286801','2','F','28007','M348934600','28007','es_transportation',52.17,0,Travel and Transport
132,'C1760612790','3','M','28007','M85975013','28007','es_food',85.21,0,Food and Dining
132,'C327430270','5','F','28007','M855959430','28007','es_hyper',83.79,0,Retail and Fashion
132,'C1055224400','3','F','28007','M348934600','28007','es_transportation',11.18,0,Travel and Transport
132,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',8.06,0,Travel and Transport
132,'C98707741','4','F','28007','M855959430','28007','es_hyper',15.82,0,Retail and Fashion
132,'C168310052','2','M','28007','M85975013','28007','es_food',10.1,0,Food and Dining
132,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',25.07,0,Travel and Transport
132,'C623601481','3','M','28007','M1823072687','28007','es_transportation',55.39,0,Travel and Transport
132,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',51.24,0,Travel and Transport
132,'C1425441042','2','M','28007','M348934600','28007','es_transportation',19.73,0,Travel and Transport
132,'C39858251','5','F','28007','M348934600','28007','es_transportation',15.93,0,Travel and Transport
